"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22422","A.M_3. Add Media to Person","","Sun May 11 21:41:37 UTC 2025","passed","Sun May 11 21:42:00 UTC 2025","","Add Media","",""
"","40905","7. Remove all optional values & check history records","","Sun May 11 21:21:38 UTC 2025","passed","Sun May 11 21:22:19 UTC 2025","","Edit Case","",""
"","0","6 Validation messages for blank values","","Sun May 11 21:15:14 UTC 2025","skipped","Sun May 11 21:15:14 UTC 2025","","Import Legacy Chain of Custody","",""
"","3","A.U_3. Add External User","Add User","Sun May 11 21:53:10 UTC 2025","skipped","Sun May 11 21:53:10 UTC 2025","","1.1 Org Admin","",""
"","108133","1 Edit newly added user, change all values, verify on the grid, and check all/active/inactive filters","","Sun May 11 21:31:32 UTC 2025","failed","Sun May 11 21:33:21 UTC 2025","","Edit User","",""
"","43317","A.M_1. Add Media to Case","","Sun May 11 21:40:31 UTC 2025","passed","Sun May 11 21:41:15 UTC 2025","","Add Media","",""
"","23421","5. Add an Item with disabled non required / required fields & check if those are shown up on Item Edit page after enabling","","Sun May 11 21:28:00 UTC 2025","passed","Sun May 11 21:28:23 UTC 2025","","Edit Item","",""
"","23067","4.3 verify Org Default Case Number Prefix and Org Formatting pattern, before and after page reload","Add Case","Sun May 11 21:19:03 UTC 2025","passed","Sun May 11 21:19:26 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","91983","3.1 --- with required Custom Form filled out, all required fields on Form","Add Item","Sun May 11 21:32:26 UTC 2025","failed","Sun May 11 21:33:58 UTC 2025","","3 Add Item with Custom Form","",""
"","902","1.8. Create and run DR for multiple storage locations - multiple Discrepancies Found","Inventory Reports","Sun May 11 21:14:31 UTC 2025","failed","Sun May 11 21:14:32 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","7240","1.4. Add item from Item Search -- redirect to Case View /Items tab","Add Item","Sun May 11 21:29:17 UTC 2025","failed","Sun May 11 21:29:24 UTC 2025","","1. Org Admin","",""
"","13984","1.2.1. Office Admin can create a new user account","Add User","Sun May 11 21:53:10 UTC 2025","failed","Sun May 11 21:53:24 UTC 2025","","1.2 Power User -- all permissions in Office","",""
"","0","I.C_2 Case with minimum number of fields","","Sun May 11 21:14:48 UTC 2025","skipped","Sun May 11 21:14:48 UTC 2025","","Import Cases","",""
"","24929","5. Case Number Formatting at Office level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Sun May 11 21:20:49 UTC 2025","passed","Sun May 11 21:21:14 UTC 2025","","Edit Case","",""
"","646","2 Import Notes for Item","","Sun May 11 21:15:54 UTC 2025","failed","Sun May 11 21:15:54 UTC 2025","","Import Notes","",""
"","454","2.2 Confirmation on warning modal completes login and logs out user on other machine","Login page","Sun May 11 21:15:25 UTC 2025","failed","Sun May 11 21:15:26 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","526","1. Report from Case View page - Items tab","Reports","Sun May 11 21:15:35 UTC 2025","failed","Sun May 11 21:15:35 UTC 2025","","Verify generating and opening Report ""Primary Label 4X3""","",""
"","722","1. Import and verify People with all fields - 1 person linked to 1 case, other person linked to 2 cases","","Sun May 11 21:16:05 UTC 2025","failed","Sun May 11 21:16:06 UTC 2025","","Import People","",""
"","639","3 Import Notes for Case - Precheck Only","","Sun May 11 21:15:54 UTC 2025","failed","Sun May 11 21:15:55 UTC 2025","","Import Notes","",""
"","158","S.I_1. Search by Item Description","","Sun May 11 21:15:06 UTC 2025","failed","Sun May 11 21:15:06 UTC 2025","","Search Item","",""
"","0","1.5. Create and run DR for multiple parent and child locations  - starting with Child loc - switching back to parent location-  No Discrepancies Found","Inventory Reports","Sun May 11 21:14:31 UTC 2025","skipped","Sun May 11 21:14:31 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","0","2 Import Locations with required fields - verify default properties","","Sun May 11 21:15:33 UTC 2025","skipped","Sun May 11 21:15:33 UTC 2025","","Import Locations","",""
"","9685","2.1 verify that user can add all values but can select only Storage Location(s) that s/he has access to","Add Item","Sun May 11 21:32:16 UTC 2025","failed","Sun May 11 21:32:26 UTC 2025","","2 Power User -- all permissions in Office, with and without access to Storage Location","",""
"","32981","4. Edit and verify reduced number of values on Item View page ","","Sun May 11 21:27:26 UTC 2025","passed","Sun May 11 21:27:59 UTC 2025","","Edit Item","",""
"","799","1 Import Media","","Sun May 11 21:15:43 UTC 2025","failed","Sun May 11 21:15:44 UTC 2025","","Import Media","",""
"","0","7. Item Updates Import - Precheck Only","","Sun May 11 21:14:57 UTC 2025","skipped","Sun May 11 21:14:57 UTC 2025","","Import Item Updates","",""
"","0","3 Validation messages for not mapped fields","","Sun May 11 21:15:14 UTC 2025","skipped","Sun May 11 21:15:14 UTC 2025","","Import Legacy Chain of Custody","",""
"","1","3. Import update for item status (Move transaction)","","Sun May 11 21:14:57 UTC 2025","skipped","Sun May 11 21:14:57 UTC 2025","","Import Item Updates","",""
"","93106","3.2. --- with required Custom Form but not filled out, all optional fields on Form","Add Person","Sun May 11 21:47:12 UTC 2025","failed","Sun May 11 21:48:45 UTC 2025","","3. Add Person with Custom Form","",""
"","31459","6.1 verify Auto Assigned Case Number with Default Case Number Prefix","Add Case","Sun May 11 21:20:20 UTC 2025","passed","Sun May 11 21:20:51 UTC 2025","","6. --- with Auto Assigned Case Number ","",""
"","0","1.2. DR for single child location - No Discrepancies Found","Inventory Reports","Sun May 11 21:14:31 UTC 2025","skipped","Sun May 11 21:14:31 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","78637","1. Edit and verify all values on Item View page -- replace the current values in multiselect fields - Tags & Item Belongs To","","Sun May 11 21:23:46 UTC 2025","passed","Sun May 11 21:25:04 UTC 2025","","Edit Item","",""
"","35006","3. Edit and verify reduced number of values on Person View page - Business Name","","Sun May 11 21:30:13 UTC 2025","passed","Sun May 11 21:30:48 UTC 2025","","Edit Person","",""
"","155","1.1.1 'equals' correct Person's name","Search Checkouts","Sun May 11 21:14:57 UTC 2025","failed","Sun May 11 21:14:57 UTC 2025","1.1 Checked Out To","1 Org Admin","",""
"","1","I.C.U_1. Import Case Updates - all fields -- user and user group in Case Officer(s) field","","Sun May 11 21:14:40 UTC 2025","broken","Sun May 11 21:14:40 UTC 2025","","Import Case Updates","",""
"","39302","5.1 verify Office Default Case Number Prefix","Add Case","Sun May 11 21:19:32 UTC 2025","failed","Sun May 11 21:20:11 UTC 2025","","5. --- with Default Case Number in Office ","",""
"","1","1.1 Org Admin-- All fields enabled -- redirect to View Added Case","Add Case","Sun May 11 21:15:17 UTC 2025","broken","Sun May 11 21:15:17 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","19395","A.M_4. Add Media to Task","","Sun May 11 21:42:00 UTC 2025","passed","Sun May 11 21:42:19 UTC 2025","","Add Media","",""
"","23837","6. Auto-Assigned Case Number -- Case Number can be edited when Auto-assigning of Case Numbers is enabled for new cases","","Sun May 11 21:21:14 UTC 2025","passed","Sun May 11 21:21:38 UTC 2025","","Edit Case","",""
"","16696","Add User ","","Sun May 11 21:49:50 UTC 2025","failed","Sun May 11 21:50:07 UTC 2025","","Add User","",""
"","3397","U.A_1. Send verification email","","Sun May 11 21:15:13 UTC 2025","failed","Sun May 11 21:15:17 UTC 2025","","User Actions","",""
"","596","I.U_1 Import User with all fields - Precheck Only","","Sun May 11 21:16:27 UTC 2025","failed","Sun May 11 21:16:28 UTC 2025","","Import Users","",""
"","128","2.1. Create and run DR for 2 storage locations that have: container with item, empty container, sub-location, empty sub-container and sub-container with item - No Discrepancies Found","Inventory Reports","Sun May 11 21:14:32 UTC 2025","failed","Sun May 11 21:14:32 UTC 2025","","2. Parent/child locations with items and containers","",""
"","5","1. Import Person with all updated fields","","Sun May 11 21:16:16 UTC 2025","broken","Sun May 11 21:16:16 UTC 2025","","Import People Updates","",""
"","659","2 Import Media - Precheck Only","","Sun May 11 21:15:44 UTC 2025","failed","Sun May 11 21:15:44 UTC 2025","","Import Media","",""
"","1","1. Import updates for all item fields","","Sun May 11 21:14:57 UTC 2025","broken","Sun May 11 21:14:57 UTC 2025","","Import Item Updates","",""
"","60461","2. Edit and verify all values on Case View page -- keep the previous values and add new ones in multiselect fields (Case Officers, Tags)","","Sun May 11 21:18:34 UTC 2025","passed","Sun May 11 21:19:34 UTC 2025","","Edit Case","",""
"","25680","4.  Case Number Formatting at Org level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Sun May 11 21:20:23 UTC 2025","passed","Sun May 11 21:20:49 UTC 2025","","Edit Case","",""
"","0","5. Import update for item status (Undispose transaction)","","Sun May 11 21:14:57 UTC 2025","skipped","Sun May 11 21:14:57 UTC 2025","","Import Item Updates","",""
"","20489","1.2. Optional fields disabled -- redirect to View Added Item -- Item Belongs To Shows All People"" turned OFF in Org Settings -- multiple values selected for ""Item Belongs to"" and Tags","Add Item","Sun May 11 21:28:49 UTC 2025","failed","Sun May 11 21:29:09 UTC 2025","","1. Org Admin","",""
"","33526","2. Edit and verify reduced number of values on Person View page - First & Last Name","","Sun May 11 21:29:39 UTC 2025","passed","Sun May 11 21:30:12 UTC 2025","","Edit Person","",""
"","37094","1.5. Add item from Scan page -- redirect to Item View/Media tab","Add Item","Sun May 11 21:29:24 UTC 2025","passed","Sun May 11 21:30:01 UTC 2025","","1. Org Admin","",""
"","0","1.7 Power User can add case and view/enter/update Review Date/Notes when having AutoDispo permissions","Add Case","Sun May 11 21:15:17 UTC 2025","skipped","Sun May 11 21:15:17 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","46315","1.8. Add Item from Person View/ Items Custodian tab -- redirect to Split Item page and complete the action","Add Item","Sun May 11 21:31:23 UTC 2025","passed","Sun May 11 21:32:09 UTC 2025","","1. Org Admin","",""
"","751","I.T_1.2 Import Legacy Tasks for Case - Precheck Only","","Sun May 11 21:15:22 UTC 2025","failed","Sun May 11 21:15:23 UTC 2025","","Import Tasks","",""
"","65947","1.1.1. add user with all fields -- log in with newly created account","Add User","Sun May 11 21:50:35 UTC 2025","passed","Sun May 11 21:51:41 UTC 2025","","1.1 Org Admin","",""
